name,level,score,customer_id,analysis_id,skill_type
Postman,Beginner,,100,1768205136192,technical_skills
JavaScript (ES6+),Expert,,101,1768225185605,technical_skills
React,Expert,,101,1768225185605,technical_skills
Angular,Intermediate,,101,1768225185605,technical_skills
Vue,Intermediate,,101,1768225185605,technical_skills
HTML5,Expert,,101,1768225185605,technical_skills
CSS3,Expert,,101,1768225185605,technical_skills
Sass/Less,Advanced,,101,1768225185605,technical_skills
Responsive Design,Advanced,,101,1768225185605,technical_skills
Software Architecture Design,Advanced,,101,1768225185605,technical_skills
Code Review,Advanced,,101,1768225185605,technical_skills
Software Testing and Debugging,Advanced,,101,1768225185605,technical_skills
Algorithm Optimization,Advanced,,101,1768225185605,technical_skills
Agile/Scrum,Advanced,,101,1768225185605,technical_skills
Technical Documentation,Advanced,,101,1768225185605,technical_skills
Risk Identification and Mitigation,Advanced,,101,1768225185605,technical_skills
Python,Intermediate,,79,1768225331102,technical_skills
Pandas,Intermediate,,79,1768225331102,technical_skills
NumPy,Intermediate,,79,1768225331102,technical_skills
NLTK,Intermediate,,79,1768225331102,technical_skills
Jupyter Notebook,Intermediate,,79,1768225331102,technical_skills
JavaScript,Beginner,,79,1768225331102,technical_skills
React,Intermediate,,79,1768225331102,technical_skills
Node.js,Intermediate,,79,1768225331102,technical_skills
Strapi,Beginner,,79,1768225331102,technical_skills
HTML,Intermediate,,79,1768225331102,technical_skills
Java,Beginner,,79,1768225331102,technical_skills
OOP & Data Structure,Beginner,,79,1768225331102,technical_skills
Machine Learning,Beginner,,79,1768225331102,technical_skills
GitHub,Beginner,,79,1768225331102,technical_skills
Google Colab,Beginner,,79,1768225331102,technical_skills
Android Studio,Beginner,,79,1768225331102,technical_skills
Manual Testing,Expert,,102,1768227890059,technical_skills
Selenium,Advanced,,102,1768227890059,technical_skills
TestNG,Intermediate,,102,1768227890059,technical_skills
API Testing,Advanced,,102,1768227890059,technical_skills
Regression Testing,Advanced,,102,1768227890059,technical_skills
Black-box Testing,Advanced,,102,1768227890059,technical_skills
White-box Testing,Intermediate,,102,1768227890059,technical_skills
Gray-box Testing,Intermediate,,102,1768227890059,technical_skills
SQL,Intermediate,,102,1768227890059,technical_skills
Java,Intermediate,,102,1768227890059,technical_skills
Figma,Intermediate,,102,1768227890059,technical_skills
Jira,Intermediate,,102,1768227890059,technical_skills
Postman,Intermediate,,102,1768227890059,technical_skills
ReactJS,Expert,,20,1768227956938,technical_skills
Redux,Intermediate,,20,1768227956938,technical_skills
HTML5,Advanced,,20,1768227956938,technical_skills
CSS3,Advanced,,20,1768227956938,technical_skills
JavaScript (ES6+),Expert,,20,1768227956938,technical_skills
Material UI,Intermediate,,20,1768227956938,technical_skills
Java (Spring Boot),Expert,,20,1768227956938,technical_skills
Node.js,Expert,,20,1768227956938,technical_skills
Express,Intermediate,,20,1768227956938,technical_skills
REST API,Advanced,,20,1768227956938,technical_skills
PostgreSQL,Intermediate,,20,1768227956938,technical_skills
MongoDB,Intermediate,,20,1768227956938,technical_skills
SQL Server,Intermediate,,20,1768227956938,technical_skills
AWS,Advanced,,20,1768227956938,technical_skills
Docker,Advanced,,20,1768227956938,technical_skills
Jenkins,Advanced,,20,1768227956938,technical_skills
Git,Advanced,,20,1768227956938,technical_skills
Postman,Advanced,,20,1768227956938,technical_skills
Java,Intermediate,,102,1768228010447,technical_skills
API Testing,Advanced,,102,1768228010447,technical_skills
UX/UI Testing,Intermediate,,102,1768228010447,technical_skills
Black-box Testing,Advanced,,102,1768228010447,technical_skills
White-box Testing,Intermediate,,102,1768228010447,technical_skills
Gray-box Testing,Intermediate,,102,1768228010447,technical_skills
Stress Test Automation,Intermediate,,102,1768228010447,technical_skills
Selenium Framework,Intermediate,,102,1768228010447,technical_skills
TestNG Framework,Intermediate,,102,1768228010447,technical_skills
Database Management,Intermediate,,102,1768228010447,technical_skills
SQL,Intermediate,,102,1768228010447,technical_skills
Figma,Intermediate,,102,1768228010447,technical_skills
Zeplin,Intermediate,,102,1768228010447,technical_skills
Microsoft Office,Intermediate,,102,1768228010447,technical_skills
Jira,Intermediate,,102,1768228010447,technical_skills
Postman,Intermediate,,102,1768228010447,technical_skills
Java,Intermediate,,103,1768294188793,technical_skills
Selenium Framework,Intermediate,,103,1768294188793,technical_skills
TestNG Framework,Intermediate,,103,1768294188793,technical_skills
SQL,Intermediate,,103,1768294188793,technical_skills
Jira,Intermediate,,103,1768294188793,technical_skills
Postman,Intermediate,,103,1768294188793,technical_skills
Figma,Beginner,,103,1768294188793,technical_skills
Zeplin,Beginner,,103,1768294188793,technical_skills
Microsoft Office,Intermediate,,103,1768294188793,technical_skills
Manual Testing,Advanced,,104,1768300856822,technical_skills
API Testing,Advanced,,104,1768300856822,technical_skills
Automation Testing (Selenium),Intermediate,,104,1768300856822,technical_skills
TestNG Framework,Intermediate,,104,1768300856822,technical_skills
Java,Intermediate,,104,1768300856822,technical_skills
SQL,Intermediate,,104,1768300856822,technical_skills
Jira,Intermediate,,104,1768300856822,technical_skills
Postman,Intermediate,,104,1768300856822,technical_skills
Figma,Intermediate,,104,1768300856822,technical_skills
Zeplin,Intermediate,,104,1768300856822,technical_skills
Manual Testing,Expert,,105,1768300934765,technical_skills
API Testing,Expert,,105,1768300934765,technical_skills
Regression Testing,Expert,,105,1768300934765,technical_skills
Selenium,Intermediate,,105,1768300934765,technical_skills
JIRA,Advanced,,105,1768300934765,technical_skills
Postman,Advanced,,105,1768300934765,technical_skills
Java,Intermediate,,102,1768301145125,technical_skills
SQL,Intermediate,,102,1768301145125,technical_skills
Selenium,Intermediate,,102,1768301145125,technical_skills
TestNG,Intermediate,,102,1768301145125,technical_skills
Figma,Intermediate,,102,1768301145125,technical_skills
Zeplin,Intermediate,,102,1768301145125,technical_skills
Microsoft Office,Advanced,,102,1768301145125,technical_skills
Jira,Intermediate,,102,1768301145125,technical_skills
Postman,Intermediate,,102,1768301145125,technical_skills
JavaScript (ES6+),Expert,,101,1768301227240,technical_skills
React/Angular/Vue,Expert,,101,1768301227240,technical_skills
HTML5,Expert,,101,1768301227240,technical_skills
CSS3,Expert,,101,1768301227240,technical_skills
Sass/Less,Advanced,,101,1768301227240,technical_skills
Responsive Design,Advanced,,101,1768301227240,technical_skills
Software Architecture Design,Advanced,,101,1768301227240,technical_skills
Programming and Coding,Expert,,101,1768301227240,technical_skills
Code Review,Advanced,,101,1768301227240,technical_skills
Software Testing and Debugging,Advanced,,101,1768301227240,technical_skills
Algorithm Optimization,Advanced,,101,1768301227240,technical_skills
Software Development Process Management,Advanced,,101,1768301227240,technical_skills
Risk Identification and Mitigation,Advanced,,101,1768301227240,technical_skills
Technical Documentation,Advanced,,101,1768301227240,technical_skills
Documentation and Reporting,Advanced,,101,1768301227240,technical_skills
Jira,Intermediate,,96,1768301289342,technical_skills
Confluence,Intermediate,,96,1768301289342,technical_skills
Python,Intermediate,,96,1768301289342,technical_skills
Basic SQL,Beginner,,96,1768301289342,technical_skills
Workflow automation,Intermediate,,96,1768301289342,technical_skills
HTML,Beginner,,96,1768301289342,technical_skills
CSS,Beginner,,96,1768301289342,technical_skills
JavaScript,Beginner,,96,1768301289342,technical_skills
Figma,Beginner,,96,1768301289342,technical_skills
Java,Intermediate,,102,1768301330793,technical_skills
Manual Testing,Advanced,,102,1768301330793,technical_skills
API Testing,Intermediate,,102,1768301330793,technical_skills
UX/UI Testing,Intermediate,,102,1768301330793,technical_skills
Black-box Testing,Advanced,,102,1768301330793,technical_skills
White-box Testing,Intermediate,,102,1768301330793,technical_skills
Gray-box Testing,Intermediate,,102,1768301330793,technical_skills
Selenium Framework,Intermediate,,102,1768301330793,technical_skills
TestNG Framework,Intermediate,,102,1768301330793,technical_skills
SQL,Intermediate,,102,1768301330793,technical_skills
Jira,Intermediate,,102,1768301330793,technical_skills
Figma,Beginner,,102,1768301330793,technical_skills
Zeplin,Beginner,,102,1768301330793,technical_skills
Microsoft Office,Intermediate,,102,1768301330793,technical_skills
Postman,Intermediate,,102,1768301330793,technical_skills
Java,Intermediate,,102,1768310941998,technical_skills
API Testing,Advanced,,102,1768310941998,technical_skills
UX/UI Testing,Advanced,,102,1768310941998,technical_skills
Black-box Testing,Advanced,,102,1768310941998,technical_skills
White-box Testing,Advanced,,102,1768310941998,technical_skills
Gray-box Testing,Advanced,,102,1768310941998,technical_skills
Selenium Framework,Intermediate,,102,1768310941998,technical_skills
TestNG Framework,Intermediate,,102,1768310941998,technical_skills
SQL,Intermediate,,102,1768310941998,technical_skills
Jira,Intermediate,,102,1768310941998,technical_skills
Postman,Intermediate,,102,1768310941998,technical_skills
Figma,Beginner,,102,1768310941998,technical_skills
Zeplin,Beginner,,102,1768310941998,technical_skills
Microsoft Office,Intermediate,,102,1768310941998,technical_skills
Jira,Expert,,90,1769052233511,technical_skills
TestRail,Advanced,,90,1769052233511,technical_skills
Testlink,Intermediate,,90,1769052233511,technical_skills
MTM server,Intermediate,,90,1769052233511,technical_skills
TFS server,Intermediate,,90,1769052233511,technical_skills
Test Architect,Intermediate,,90,1769052233511,technical_skills
TA mobile,Intermediate,,90,1769052233511,technical_skills
SQL,Advanced,,90,1769052233511,technical_skills
MySQL,Advanced,,90,1769052233511,technical_skills
Oracle,Intermediate,,90,1769052233511,technical_skills
Google Drive,Intermediate,,90,1769052233511,technical_skills
Dropbox,Beginner,,90,1769052233511,technical_skills
Web testing,Expert,,90,1769052233511,technical_skills
Mobile testing,Expert,,90,1769052233511,technical_skills
Windows,Advanced,,90,1769052233511,technical_skills
Mac OS,Advanced,,90,1769052233511,technical_skills
Linux,Intermediate,,90,1769052233511,technical_skills
iOS,Intermediate,,90,1769052233511,technical_skills
Android,Intermediate,,90,1769052233511,technical_skills
Jira,Intermediate,,106,1769064719543,technical_skills
Confluence,Intermediate,,106,1769064719543,technical_skills
Python,Intermediate,,106,1769064719543,technical_skills
Basic SQL,Beginner,,106,1769064719543,technical_skills
HTML,Beginner,,106,1769064719543,technical_skills
CSS,Beginner,,106,1769064719543,technical_skills
JavaScript,Beginner,,106,1769064719543,technical_skills
Figma,Beginner,,106,1769064719543,technical_skills
Canva,Intermediate,,107,1769157883790,technical_skills
PowerPoint,Advanced,,107,1769157883790,technical_skills
Word,Advanced,,107,1769157883790,technical_skills
Java,Intermediate,,108,1769166356912,technical_skills
Selenium Framework,Intermediate,,108,1769166356912,technical_skills
TestNG Framework,Intermediate,,108,1769166356912,technical_skills
API Testing,Advanced,,108,1769166356912,technical_skills
UX/UI Testing,Advanced,,108,1769166356912,technical_skills
Black-box Testing,Advanced,,108,1769166356912,technical_skills
White-box Testing,Advanced,,108,1769166356912,technical_skills
Gray-box Testing,Advanced,,108,1769166356912,technical_skills
Stress Testing,Intermediate,,108,1769166356912,technical_skills
SQL & Database Management,Intermediate,,108,1769166356912,technical_skills
Jira,Intermediate,,108,1769166356912,technical_skills
Postman,Intermediate,,108,1769166356912,technical_skills
Figma,Intermediate,,108,1769166356912,technical_skills
Zeplin,Intermediate,,108,1769166356912,technical_skills
Microsoft Office,Intermediate,,108,1769166356912,technical_skills
Java,Intermediate,,109,1769169310641,technical_skills
Selenium Framework,Intermediate,,109,1769169310641,technical_skills
TestNG Framework,Intermediate,,109,1769169310641,technical_skills
SQL,Intermediate,,109,1769169310641,technical_skills
Jira,Intermediate,,109,1769169310641,technical_skills
Postman,Intermediate,,109,1769169310641,technical_skills
Figma,Beginner,,109,1769169310641,technical_skills
Zeplin,Beginner,,109,1769169310641,technical_skills
Microsoft Office,Advanced,,109,1769169310641,technical_skills
JIRA,Advanced,,93,1769472937543,technical_skills
TestRail,Advanced,,93,1769472937543,technical_skills
Azure DevOps,Advanced,,93,1769472937543,technical_skills
Testlink,Intermediate,,93,1769472937543,technical_skills
MTM server,Intermediate,,93,1769472937543,technical_skills
TFS server,Intermediate,,93,1769472937543,technical_skills
SQL,Intermediate,,93,1769472937543,technical_skills
Oracle,Intermediate,,93,1769472937543,technical_skills
Openwork,Intermediate,,93,1769472937543,technical_skills
MySQL,Intermediate,,93,1769472937543,technical_skills
MacOS,Intermediate,,93,1769472937543,technical_skills
Windows,Intermediate,,93,1769472937543,technical_skills
Linux,Intermediate,,93,1769472937543,technical_skills
iOS,Intermediate,,93,1769472937543,technical_skills
Android,Intermediate,,93,1769472937543,technical_skills
Chrome,Intermediate,,93,1769472937543,technical_skills
Firefox,Intermediate,,93,1769472937543,technical_skills
Safari,Intermediate,,93,1769472937543,technical_skills
Postman (API testing),Advanced,,93,1769472937543,technical_skills
Automation testing,Expert,,90,1769496132126,technical_skills
Manual testing,Expert,,90,1769496132126,technical_skills
TestArchitect,Expert,,90,1769496132126,technical_skills
TestRail,Expert,,90,1769496132126,technical_skills
Jira,Expert,,90,1769496132126,technical_skills
SQL,Advanced,,90,1769496132126,technical_skills
Linux,Intermediate,,90,1769496132126,technical_skills
Windows,Advanced,,90,1769496132126,technical_skills
Mac OS,Advanced,,90,1769496132126,technical_skills
Manual Testing,Expert,,10,1769661675068,technical_skills
Automated Testing,Advanced,,10,1769661675068,technical_skills
Selenium,Advanced,,10,1769661675068,technical_skills
TestNG,Intermediate,,10,1769661675068,technical_skills
JUnit,Intermediate,,10,1769661675068,technical_skills
Postman,Advanced,,10,1769661675068,technical_skills
REST Assured,Intermediate,,10,1769661675068,technical_skills
Jira,Advanced,,10,1769661675068,technical_skills
TestRail,Intermediate,,10,1769661675068,technical_skills
Git,Intermediate,,10,1769661675068,technical_skills
GitHub,Intermediate,,10,1769661675068,technical_skills
Jenkins,Intermediate,,10,1769661675068,technical_skills
MySQL,Intermediate,,10,1769661675068,technical_skills
MongoDB,Intermediate,,10,1769661675068,technical_skills
Agile/Scrum Methodologies,Advanced,,10,1769661675068,technical_skills
Selenium Framework,Advanced,,100,1769743114981,technical_skills
TestNG Framework,Intermediate,,100,1769743114981,technical_skills
Java,Intermediate,,100,1769743114981,technical_skills
SQL,Intermediate,,100,1769743114981,technical_skills
Jira,Intermediate,,100,1769743114981,technical_skills
Postman,Intermediate,,100,1769743114981,technical_skills
Figma,Intermediate,,100,1769743114981,technical_skills
Zeplin,Intermediate,,100,1769743114981,technical_skills
TypeScript,Advanced,,65,1769764151753,technical_skills
JavaScript,Advanced,,65,1769764151753,technical_skills
ReactJS,Advanced,,65,1769764151753,technical_skills
Node.js,Intermediate,,65,1769764151753,technical_skills
Zustand,Intermediate,,65,1769764151753,technical_skills
Material UI,Intermediate,,65,1769764151753,technical_skills
ShadcnUI,Beginner,,65,1769764151753,technical_skills
PostgreSQL,Intermediate,,65,1769764151753,technical_skills
MongoDB,Intermediate,,65,1769764151753,technical_skills
MySQL,Intermediate,,65,1769764151753,technical_skills
Docker,Intermediate,,65,1769764151753,technical_skills
Git,Advanced,,65,1769764151753,technical_skills
GitHub Actions,Intermediate,,65,1769764151753,technical_skills
Azure,Beginner,,65,1769764151753,technical_skills
CI/CD,Intermediate,,65,1769764151753,technical_skills
TDD,Intermediate,,65,1769764151753,technical_skills
Clean Architecture,Intermediate,,65,1769764151753,technical_skills
Domain-Driven Design,Intermediate,,65,1769764151753,technical_skills
Event-Driven Architecture,Beginner,,65,1769764151753,technical_skills
Microservices,Beginner,,65,1769764151753,technical_skills
Jest,Intermediate,,65,1769764151753,technical_skills
React Testing Library,Intermediate,,65,1769764151753,technical_skills
RESTful Services,Intermediate,,65,1769764151753,technical_skills
OpenAI Integrations,Intermediate,,65,1769764151753,technical_skills
Manual Testing,Expert,,100,1770000367449,technical_skills
Selenium Framework,Intermediate,,100,1770000367449,technical_skills
TestNG Framework,Intermediate,,100,1770000367449,technical_skills
Java,Intermediate,,100,1770000367449,technical_skills
SQL,Intermediate,,100,1770000367449,technical_skills
Jira,Advanced,,100,1770000367449,technical_skills
Postman,Intermediate,,100,1770000367449,technical_skills
Figma,Intermediate,,100,1770000367449,technical_skills
Zeplin,Intermediate,,100,1770000367449,technical_skills
CMMS (Engica),Expert,,110,1770480528604,technical_skills
Reliability Engineering,Expert,,110,1770480528604,technical_skills
Outage Planning & Execution,Expert,,110,1770480528604,technical_skills
Root Cause Analysis,Expert,,110,1770480528604,technical_skills
Asset Integrity Management,Advanced,,110,1770480528604,technical_skills
Budgeting & Forecasting,Advanced,,110,1770480528604,technical_skills
Vendor & Contract Management,Advanced,,110,1770480528604,technical_skills
Management of Change (MoC),Advanced,,110,1770480528604,technical_skills
Python,Advanced,,111,1770645524167,technical_skills
SQL,Advanced,,111,1770645524167,technical_skills
Microsoft Excel,Expert,,111,1770645524167,technical_skills
Power BI,Advanced,,111,1770645524167,technical_skills
Tableau,Intermediate,,111,1770645524167,technical_skills
Power Query,Intermediate,,111,1770645524167,technical_skills
DAX,Intermediate,,111,1770645524167,technical_skills
Python,Intermediate,,111,1770645573729,technical_skills
SQL,Advanced,,111,1770645573729,technical_skills
Microsoft Excel,Expert,,111,1770645573729,technical_skills
Power BI,Advanced,,111,1770645573729,technical_skills
Tableau,Intermediate,,111,1770645573729,technical_skills
Power Query,Intermediate,,111,1770645573729,technical_skills
C# / .NET,Expert,,112,1771904249832,technical_skills
"AWS (EC2, ECS, Lambda, S3, RDS)",Advanced,,112,1771904249832,technical_skills
Python & Django,Intermediate,,112,1771904249832,technical_skills
Microservices & Distributed Systems,Expert,,112,1771904249832,technical_skills
RESTful APIs,Expert,,112,1771904249832,technical_skills
Datadog,Advanced,,112,1771904249832,technical_skills
GitHub Actions / GitLab CI,Advanced,,112,1771904249832,technical_skills
Docker & Kubernetes,Advanced,,112,1771904249832,technical_skills
PostgreSQL,Advanced,,112,1771904249832,technical_skills
DynamoDB,Intermediate,,112,1771904249832,technical_skills
Redis & Elasticsearch,Intermediate,,112,1771904249832,technical_skills
Zuora & Salesforce integrations,Intermediate,,112,1771904249832,technical_skills
TypeScript & Node.js,Intermediate,,112,1771904249832,technical_skills
React & Angular,Intermediate,,112,1771904249832,technical_skills
